46;45.0042372881356
47;48.9029275808937
56;46.8429921259843
89;38.1833887043189
208;29.9654368932039
471;26.41
472;43.68
474;52.88
476;26.76
477;37.2
478;36.32
481;22.43
482;17.88
484;30.35
485;33.09
487;25.73
488;28.82
491;18.33
495;29.98
496;27.37
498;21.06
499;27.56
501;30.21
502;30.6
505;21.5
506;27.08
507;24.06
508;33.63
512;24.66
517;18.1
520;20.68
522;28.63
526;39.42
528;17.07
530;25.19
532;27.68
533;19.81
541;32.77
548;21.87
552;20.91
553;23.26
554;24.66
555;22.7
556;24.58
558;20.69
560;34.96
561;20.48
566;31.16
568;27.38
569;30.08
576;32.53
578;33.25
580;25.46
582;20.54
588;24.64
595;45.03
597;20.61
598;23.76
599;25.64
600;32.14
601;33.38
605;24.57
610;19.29
611;22.81
612;21.17
614;26.94
616;24.99
618;24.69
620;18.1
621;22.37
623;17.05
626;20.4
628;22.85
630;19.61
631;33.95
634;21.02
637;25.11
643;23.2
647;20.7
648;25.46
650;37.1
652;37.23
655;18.33
656;25.92
657;25.94
659;23.05
660;30.31
662;21.07
666;24.3
673;30.49
675;36.31
677;31.07
681;21.09
683;37.19
686;32.46
692;25.28
700;22.98
701;17.72
702;26.46
703;22.8
705;23.27
706;26.68
707;30.22
713;17.41
714;26.11
716;25.77
718;32.09
719;21.87
720;17.21
721;20.66
724;31.36
727;27.48
729;18.43
733;22.39
735;22.59
742;21.09
743;26.56
748;27.1
752;22.86
754;38.54
755;33.74
757;26.94
758;25.4
759;29.5
766;17.75
771;22.55
776;20.34
780;25.48
782;27.03
787;27.21
790;18.54
792;18.19
795;26.11
797;29
801;25.45
802;31.55
807;30.16
808;44.87
809;25.76
813;30.93
814;34.34
816;25.79
818;21.75
821;29.1
822;22.43
824;25.12
825;28.49
829;31.61
831;26.37
832;27.31
836;33.4
840;23.09
845;25.19
846;21.79
848;30.14
854;23.79
855;25.23
857;28.69
860;30.2
861;26.23
862;22.33
865;19.63
867;14.42
882;23.61
885;33.73
889;28.48
899;59.26
905;45.83
912;18.06
915;28.5
916;20.71
917;33.29
920;22.81
923;32.53
928;45.75
937;25.29
943;20.7
947;22.79
948;32.48
950;36.64
955;33.67
962;37.2
963;25.09
966;31.56
968;26.36
972;30.5
975;30.63
976;28.78
983;22.45
985;32.26
986;27.38
987;38.14
989;30.35
993;28.27
997;34.55
999;43.23
1001;36.44
1005;25.32
1006;34.19
1008;41.13
1016;21.1
1017;44.27
1019;24.34
1036;33.07
1037;33.17
1039;31.3
1041;19.29
1047;76.33
1048;32.15
1050;28.35
1051;32.92
1053;32.87
1054;22.43
1057;37.19
1183;43.81253637
1184;58.92118063
1185;16.06253119
1190;32.33428582
1193;34.36831895
1197;22.20818325
1198;20.96133602
1199;59.38894058
1202;44.55498157
1203;56.60991727
1204;57.82073827
1208;24.01819235
1209;39.51936397
1212;42.13816645
1213;37.64905017
1217;57.73064137
1220;42.53326094
1221;50.99748374
1224;40.90799588
1227;69.7780838
1229;72.92184485
1231;39.06747822
1233;52.88661809
1235;26.76397957
1241;51.91124613
1242;27.22484398
1245;36.84811234
1246;28.20408698
1249;14.86210818
1254;35.59066941
1255;26.47084925
1256;25.9396732
1261;44.95763255
1266;27.17160749
1267;36.18693381
1269;26.68490845
1271;52.45899627
1274;52.85664635
1280;46.6364204
1282;18.87866996
1285;28.06882878
1286;29.78172213
1288;22.52519743
1290;29.85336509
1297;15.13139938
1299;42.48936605
1304;39.62912529
1307;49.41702921
1316;27.43918059
1318;62.29880993
1321;41.76214294
1322;39.10198635
1328;22.63744892
1330;37.58656241
1338;73.76144844
1340;36.00692361
1341;50.6593773
1346;35.40680905
1348;32.79990121
1350;61.21564255
1352;38.08558157
1353;64.90008852
1357;18.15303212
1361;50.29180589
1381;24.64429299
1383;41.08290587
1391;25.06406135
1394;17.70510715
1396;38.9795802
1397;30.0763688
1399;54.73103197
1404;49.25190133
1410;37.02192334
1414;24.01745893
1419;32.78811002
1421;21.50963021
1427;44.85524393
1429;19.29439681
1431;49.38050453
1433;14.21108259
1443;48.86551649
1444;30.10143279
1449;17.69286371
1450;56.05630229
1455;33.90550401
1456;30.09009941
1457;61.85618649
1463;44.30877276
1476;67.456071
1477;42.66753253
1482;52.71642093
1485;27.69902633
1489;28.91006822
1500;32.10075823
1504;70.31177189
1513;61.16970226
1518;21.83238822
1519;38.84230004
1522;27.3223829
1525;60.67576906
1527;65.73586442
1528;21.34631255
1529;33.8994744
1530;39.98819521
1531;28.82213978
1533;34.93061252
1539;71.12806007
1543;43.55713074
1548;28.98788876
1550;33.37945191
1551;44.70864232
1553;53.63169001
1554;31.35184543
1558;35.32089547
1559;53.78146508
1560;29.48012008
1567;27.00491253
1570;20.99839171
1571;55.74989486
1572;49.91090226
1573;42.82319819
1576;34.71916649
1578;68.17882351
1580;20.72153766
1584;21.20696727
1586;16.2559765
1591;42.06405398
1592;16.07663472
1595;59.70438575
1596;44.20838049
1598;53.64383871
1599;26.267967
1603;63.40194102
1604;59.36213694
1606;51.52011499
1609;26.07049651
1615;62.88204663
1617;56.22296467
1618;46.95440588
1619;34.08278561
1620;27.32746428
1621;34.71743848
1622;51.80658932
1624;53.53059683
1631;38.82215538
1632;59.39307797
1635;44.03488416
1636;31.20853567
1639;68.61393336
1642;30.78914908
1644;49.43002883
1645;40.64472379
1647;48.11709073
1649;13.42658557
1652;28.57446145
1653;30.91024191
1656;48.51581161
1657;25.00171597
1660;17.8062434
1662;19.10261665
1666;40.74767626
1668;37.72632456
1670;43.19524164
1674;52.55581812
1677;37.6849773
1679;48.33986653
1680;41.09460997
1681;23.65053771
1685;15.27486769
1687;21.50333853
1688;21.50872512
1689;19.69549558
1690;52.8640388
1693;41.14439305
1696;28.1728065
1698;45.66689676
1699;18.87333629
1700;40.90725896
1701;18.48616927
1704;57.28437002
1705;17.4571981
1707;44.8566024
1715;18.80015661
1718;14.68440304
1721;63.67318715
1724;26.17339705
1726;35.33915771
1728;27.40340906
1730;63.49487057
1735;57.7018328
1736;40.90393668
1738;22.38661005
1744;55.31816949
1745;26.11425087
1746;48.08905999
1750;38.11367553
1752;30.90537375
1756;52.49580868
1758;24.93433439
1759;31.97585596
1762;19.69121684
1767;53.58139687
1768;50.55638238
1771;45.00289681
1772;68.54754722
1773;17.76172036
1777;33.45088645
1778;55.12666702
1779;44.06878028
1781;41.67889843
1782;24.15488706
1785;63.46289698
1788;24.40080976
1789;22.5419478
1791;37.05521236
1792;46.86952855
1793;28.91422191
1795;56.43731754
1800;56.02024863
1803;75.00797708
1807;54.62738535
1809;37.63896151
1810;30.66799119
1813;18.25741149
1819;35.13149135
1827;43.17271475
1828;19.302546
1829;49.56166579
1832;22.51665597
1833;49.72834254
1837;59.56179316
1840;17.09096224
1845;29.83041155
1848;53.15749949
1851;53.14670854
1852;60.51524973
1861;33.16054668
1863;44.35003688
1867;47.12749707
1871;57.69879309
1873;23.68726624
1874;53.28780958
1877;39.61620398
1882;35.88713845
1884;36.85040613
2017;14.8378
2019;21.479
2020;37.037
2023;28.4118
2026;36.0136
2031;30.6949
2036;25.2816
2040;29.2857
2042;15.396
2047;15.6443
2049;38.6
2052;26.6786
2054;43.35
2073;19.2105
2074;20.7611
2077;82.754917
2080;87.72166256
2084;67.83176744
2085;44.98838702
2095;66.51990174
2106;83.94433263
2108;86.60549109
2112;79.51555056
2116;67.24795322
2117;72.44702366
2118;84.6847876
2120;77.65816216
2122;84.52876923
2143;59.29077016
2146;75.4074491
2147;83.42697346
2148;86.48279664
2152;84.7400035
2153;88.42357287
2171;77.88845545
2176;71.27522719
2182;79.54009096
2189;66.6878552
2196;65.737525
2209;69.01852857
2210;70.20940141
2211;58.48918446
2218;70.69128568
2220;67.07389755
2222;66.96926446
2239;75.97291113
2244;57.1945
2248;69.31659391
2251;47.97841858
2262;58.91012873
2263;56.07481077
2264;48.56864034
2265;49.81773641
2268;59.29011448
2272;49.36977406
2273;50.93797126
2277;49.19921008
2283;62.61718495
2289;52.03061504
2292;55.14623611
2295;57.12904577
2300;52.95637582
2301;66.57555113
2303;58.47175
2305;60.48329213
2307;53.1552249
2313;42.32117188
2315;53.3519982
2317;63.91047761
2319;56.36290395
2324;58.24020499
2325;61.56145161
2330;51.59134685
2333;51.78875179
2334;47.81411284
2337;47.19645943
2338;47.59849555
2343;44.88666229
2344;50.43207963
2345;49.24470613
2354;48.85264784
2356;47.66762679
2357;42.22941341
2358;46.33760305
2361;42.51048824
2362;62.5309653
2363;55.03674046
2370;43.69493824
2371;45.21040482
2372;50.81541509
2374;52.05479167
2375;48.87418261
2385;45.10306181
2387;44.60700453
2390;48.83275021
2392;42.34655098
2394;69.96683721
2395;42.79208012
2398;49.48447935
2401;53.42752265
2403;53.68043132
2407;58.01527437
2408;0
2410;40.22149156
2412;49.17085678
2415;46.43934081
2417;35.37775183
2419;52.86662471
2421;49.52009322
2422;56.45060814
2424;54.00521425
2426;58.60460886
2428;56.33107438
2429;38.42655716
2430;47.12806201
2431;46.94495283
2436;44.64630612
2439;48.27400005
2442;46.40874038
2446;47.10152688
2448;45.54518335
2450;44.98838702
2456;41.43998679
2458;36.13115641
2459;73.44650453
2460;56.78583076
2463;42.04911785
2466;38.37759168
2468;52.83392934
2471;27.83669718
2475;55.40712658
2476;48.20554808
2480;41.74322658
2481;26.05515301
2487;33.13116667
2490;51.88499391
2492;51.45479796
2501;33.68660245
2502;34.53027958
2508;30.78576391
2510;48.12544818
2516;40.28850689
2517;54.34785826
2520;31.85998753
2524;55.70825959
2525;37.84724528
2526;35.45212439
2529;41.72047571
2533;42.49210082
2536;30.38876539
2539;30.07665061
2541;36.27517708
2544;54.53877507
2546;41.70851477
2550;42.78525653
2555;35.33482351
2557;39.5298837
2558;30.20559882
2568;23.80665651
2575;43.55973153
2585;33.04619597
2587;25.51546035
2589;25.31457152
2591;25.12627589
2593;43.46218237
2595;29.85662728
2596;52.49451007
2599;26.14042335
2603;28.9143213
2605;27.6659209
2610;36.81154462
2614;34.1378323
2620;36.77955172
2624;24.41162455
2626;32.93295638
2630;52.92892495
2632;23.76909466
2635;32.42705801
2643;24.77267825
2644;19.80577571
2647;36.22797813
2650;27.53205887
2656;36.66080969
2662;18.84755852
2665;21.85337525
2674;23.64375034
2675;24.29849884
2678;19.02528359
2682;35.9176835
2688;19.99611243
2689;29.54511485
2690;21.13480015
2691;30.26150816
2700;25.83632855
2710;15.12518754
2711;16.10624789
2712;27.86239497
2714;16.86392182
2719;19.30668542
2722;15.47828935
2744;22.02359248
2749;19.01541785
2761;23.73029063
2771;62.82428707
2792;32.43426262
2807;59.13811812
2836;38.82808633
2859;45.00154713
2865;45.69352046
2892;46.95581023
2895;39.57741807
2902;38.08979299
2928;40.87155915
2986;45.94403166
3262;41.01095365
3316;48.64744337
3324;44.8098795
3366;44.03660778
3400;42.89973964
3404;50.01625183
3434;39.7047904
3452;71.4586376
3536;45.77608206
3731;63.69026322
3733;69.44259212
3747;51.82097244
3797;72.61054103
3821;37.82854158
3828;49.29651593
4021;50.46600214
4084;74.21082974
4087;49.69248957
4094;56.1830133
4109;57.68461949
4141;56.64020564
4188;60.71450458
4193;49.30316927
4204;62.09919251
4430;34.06
4431;67.54
4432;44.21
4439;73.74
4450;35.71
4453;36.03
4458;43.43
4459;75.72
4461;47.83
4465;35.62
4473;30.24
4485;52.17
4494;44.81
4499;68.03
4501;59.41
4502;72.69
4517;71.09
4519;72.05
4526;70.57
4527;47.16
4535;80.24
4544;64.84
4545;72.99
4546;52.83
4551;61.26
4555;43.63
4558;21.96
4567;47.01
4568;77.93
4575;82.05
4576;68.93
4581;32.08
4597;79.52
4598;78.98
4601;27.95
4604;80.96
4613;34.08
4614;60.8
4615;69.08
4623;78.17
4631;70.27
4634;51.78
4642;53.21
4652;51.19
4659;51.26
4664;31.05
4666;45.01
4667;49.31
4677;56.79
4688;36.64
4692;48.68
4696;57.65
4731;59.26
4746;60.79
4757;61.81
4759;61.67
4764;22.89
4767;80.44
4773;60.46
4780;66.95
4782;44.99
4783;79.22
4789;40.31
4790;67.24
4792;29.26
4795;65.22774017
4797;37.16
4798;65.63
4805;52.38
4811;78.69
4813;82.64
4824;64.44
4826;75.74
4830;51.89
4847;48.34
4862;65.03
4864;55.61
4870;53.31
4886;72.7
4895;70.37
4899;71.94
4900;58.33
4915;53.2
4923;76.33
4929;63.64
4930;85.21
4940;51.07
4942;55.05
4949;68.35
4956;76.34
4962;51.66
4968;74.05
4973;43.97
4975;68.12
4978;58.54
4982;46.67
4988;81.42
4989;52.58
4991;61.39
5002;62.01
5005;27.64
5011;42.5
5024;76.65
5029;26.6
5032;68.15
5037;58.84
5040;61.6
5049;48.21
5050;71.04
5051;65.22
5057;72.89
5062;58.17
5065;71.99
5072;75.6
5073;72.91
5074;41.29
5081;66.69
5088;69.51
5095;70.63
5102;32.03
5103;48.23
5104;50.32
5108;40.41
5110;55.09
5119;76.14
5134;56.63
5141;78.49
5147;71.83
5150;42.42
5154;47.9
5155;71.76
5164;61.94
5169;36.37
5176;70.08
5199;66.92
5200;61.76
5214;69.6
5215;62.46
5216;61.82
5223;62.3
5235;76.44
5236;63.99
5237;57.49
5243;21.37
5244;55.51
5250;29.12
5253;70.37820193
5258;52.82057276
5267;69.58036714
5269;61.41
5275;42.62
5284;66.8
5285;63.87
